IDDesfecho,IDsOcorrenciasAssociadas,DataDoDesfecho,TipoDeDesfecho,FoiDesfechoValido,FonteDoDesfecho,BaseParaDesfecho,Bairro,Zona,Cidade,Estado,TextoRelatorioDesfecho,LegendaDoDesfecho,ResumoOcorrencia,PodeDivulgar
26004939811,2285603457,2022-12-05,Indiciado,Sim,,Somente Ofício,Jardim Botânico,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
24459362134,2285652751,2022-12-14,Inocente,Sim,,Somente Ofício,Leblon,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25415275406,2285603874,2022-12-19,Indiciado,Sim,,Somente Ofício,Lagoa,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25415275406,2285603874,2022-12-19,Indiciado,Sim,,Somente Ofício,Jardim Botânico,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25417885586,2285603874,2022-12-19,Indiciado,Sim,,Somente Ofício,Jardim Botânico,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25417885563,2285603874,2022-12-19,Indiciado,Sim,,Somente Ofício,Lagoa,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25417885586,2285603874,2022-12-19,Indiciado,Sim,,Somente Ofício,Lagoa,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25417885563,2285603874,2022-12-19,Indiciado,Sim,,Somente Ofício,Jardim Botânico,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25417881738,2285669633,2022-12-21,Indiciado,Sim,,Somente Ofício,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25417881893,2285669633,2022-12-21,Indiciado,Sim,,Somente Ofício,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25417881885,2285669633,2022-12-21,Indiciado,Sim,,Somente Ofício,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25415271574,2285669633,2022-12-21,Indiciado,Sim,,Somente Ofício,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25417874019,2285640756,2022-12-22,Indiciado,Sim,,Ofício + Link da Matéria,Ipanema,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25417874054,2285640756,2022-12-22,Indiciado,Sim,,Ofício + Link da Matéria,Ipanema,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25417881490,2285651112,2022-12-26,Indiciado,Sim,,Somente Ofício,Ipanema,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25415271250,2285650276,2022-12-26,Indiciado,Sim,,Somente Ofício,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25417881490,2285651112,2022-12-26,Indiciado,Sim,,Somente Ofício,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25415270811,2285635872,2023-01-02,Indiciado,Sim,,Ofício + Link da Matéria,Botafogo,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
26004939396,2285671271,2023-01-13,Indiciado,Sim,,Somente Ofício,Jardim Botânico,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25975029352,2285671271,2023-01-13,Indiciado,Sim,,Somente Ofício,Jardim Botânico,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25975029364,2285671271,2023-01-13,Indiciado,Sim,,Somente Ofício,Jardim Botânico,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25975029364,2285671271,2023-01-13,Indiciado,Sim,,Somente Ofício,Lagoa,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
26004939396,2285671271,2023-01-13,Indiciado,Sim,,Somente Ofício,Lagoa,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25975029352,2285671271,2023-01-13,Indiciado,Sim,,Somente Ofício,Lagoa,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25975029367,2285671271,2023-01-13,Indiciado,Sim,,Somente Ofício,Lagoa,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25975029367,2285671271,2023-01-13,Indiciado,Sim,,Somente Ofício,Jardim Botânico,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
24578937128,2285610867,2023-01-17,Indiciado,Não,,Somente Matéria,Itaim Bibi,São Paulo - Zona Sul,São Paulo,SP,,,,
24544777128,2285664002,2023-01-17,Indiciado,Sim,,Somente Ofício,Jardim Paulista,São Paulo - Zona Oeste,São Paulo,SP,,,,
24544777226,2285664002,2023-01-17,Indiciado,Sim,,Somente Ofício,Jardim Paulista,São Paulo - Zona Oeste,São Paulo,SP,,,,
24578937142,2285610867,2023-01-17,Indiciado,Não,,Somente Matéria,Itaim Bibi,São Paulo - Zona Sul,São Paulo,SP,,,,
24578937147,2285610867,2023-01-17,Indiciado,Não,,Somente Matéria,Itaim Bibi,São Paulo - Zona Sul,São Paulo,SP,,,,
25975029254,2285613974,2023-01-18,Indiciado,Sim,,Somente Ofício,São Conrado,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25975029254,2285613974,2023-01-18,Indiciado,Sim,,Somente Ofício,Jardim Botânico,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25415270556,"2285664162,2285667610",2023-01-31,Indiciado,Sim,,Somente Ofício,Ipanema,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25415270304,2285665046,2023-02-02,Indiciado,Sim,,Somente Ofício,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25989555074,2285651110,2023-02-04,Indiciado,Sim,,Somente Ofício,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25989555074,2285651110,2023-02-04,Indiciado,Sim,,Somente Ofício,Ipanema,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
24578936902,2285661245,2023-02-08,Indiciado,Sim,,Somente Ofício,Moema Pássaros,São Paulo - Zona Sul,São Paulo,SP,,,,
24578936948,2285661244,2023-02-08,Indiciado,Sim,,Somente Ofício,Vila Olímpia,São Paulo - Zona Sul,São Paulo,SP,,,,
24578936860,2285661245,2023-02-08,Indiciado,Sim,,Somente Ofício,Moema Pássaros,São Paulo - Zona Sul,São Paulo,SP,,,,
24544777091,2285661244,2023-02-08,Indiciado,Sim,,Somente Ofício,Vila Olímpia,São Paulo - Zona Sul,São Paulo,SP,,,,
25417880166,2285650278,2023-02-16,Indiciado,Sim,,Somente Ofício,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25417880175,2285650278,2023-02-16,Indiciado,Sim,,Somente Ofício,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25417880172,2285650278,2023-02-16,Indiciado,Sim,,Somente Ofício,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25415269815,2285665043,2023-02-27,Indiciado,Sim,,Somente Ofício,São Conrado,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25622698788,2285613963,2023-02-28,Indiciado,Sim,,Ofício + Link da Matéria,Leblon,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25622698650,2285645711,2023-03-13,Indiciado,Sim,,Somente Ofício,Tijuca,Rio de Janeiro - Zona Norte,Rio de Janeiro,RJ,,,,
25975028526,2285654685,2023-03-17,Indiciado,Sim,,Somente Ofício,Gávea,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25975028526,2285654685,2023-03-17,Indiciado,Sim,,Somente Ofício,Lagoa,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25417866878,2285665825,2023-03-31,Indiciado,Sim,,Ofício + Link da Matéria,Ipanema,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25417866858,2285665825,2023-03-31,Indiciado,Sim,,Ofício + Link da Matéria,Leblon,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25415256699,2285665825,2023-03-31,Indiciado,Sim,,Ofício + Link da Matéria,Leblon,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25417866858,2285665825,2023-03-31,Indiciado,Sim,,Ofício + Link da Matéria,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25415256755,2285665825,2023-03-31,Indiciado,Sim,,Ofício + Link da Matéria,Leblon,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25415256755,2285665825,2023-03-31,Indiciado,Sim,,Ofício + Link da Matéria,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25415256699,2285665825,2023-03-31,Indiciado,Sim,,Ofício + Link da Matéria,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25417866858,2285665825,2023-03-31,Indiciado,Sim,,Ofício + Link da Matéria,Ipanema,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25417866878,2285665825,2023-03-31,Indiciado,Sim,,Ofício + Link da Matéria,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25417866878,2285665825,2023-03-31,Indiciado,Sim,,Ofício + Link da Matéria,Leblon,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25415256699,2285665825,2023-03-31,Indiciado,Sim,,Ofício + Link da Matéria,Ipanema,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25415256755,2285665825,2023-03-31,Indiciado,Sim,,Ofício + Link da Matéria,Ipanema,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25622698571,2285657693,2023-04-01,Indiciado,Sim,,Ofício + Link da Matéria,Ipanema,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25622698571,2285657693,2023-04-01,Indiciado,Sim,,Ofício + Link da Matéria,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25975027084,2285659269,2023-04-04,Indiciado,Sim,,Somente Ofício,Leblon,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
24401382580,2285616951,2023-04-09,Inocente,Sim,,Ofício + Link da Matéria,São Conrado,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25975026999,2285670826,2023-04-19,Indiciado,Sim,,Ofício + Link da Matéria,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25975026854,2285662474,2023-04-25,Indiciado,Sim,,Somente Ofício,Tijuca,Rio de Janeiro - Zona Norte,Rio de Janeiro,RJ,,,,
25975026867,2285662474,2023-04-25,Indiciado,Sim,,Somente Ofício,Tijuca,Rio de Janeiro - Zona Norte,Rio de Janeiro,RJ,,,,
25975026817,2285662474,2023-04-25,Indiciado,Sim,,Somente Ofício,Tijuca,Rio de Janeiro - Zona Norte,Rio de Janeiro,RJ,,,,
25975026699,2285600422,2023-05-05,Indiciado,Sim,,Somente Ofício,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25989552552,2285600422,2023-05-05,Indiciado,Sim,,Somente Ofício,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25975026264,2285652745,2023-05-06,Indiciado,Sim,,Somente Ofício,Botafogo,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25975026264,2285652745,2023-05-06,Indiciado,Sim,,Somente Ofício,Lagoa,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25622760258,2285660281,2023-05-08,Indiciado,Sim,,Ofício + Link da Matéria,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25622694570,2285602345,2023-05-12,Indiciado,Sim,,Somente Ofício,Ipanema,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
24379758723,2285650576,2023-05-13,Inocente,Sim,,Ofício + Link da Matéria,Jardim Paulista,São Paulo - Zona Oeste,São Paulo,SP,,,,
25629816914,2285643072,2023-05-14,Indiciado,Sim,,Somente Ofício,Ipanema,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25622756357,2285603448,2023-05-15,Indiciado,Sim,,Somente Ofício,Leme,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25629816858,2285637009,2023-05-22,Indiciado,Sim,,Ofício + Link da Matéria,Catete,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25629816840,2285637009,2023-05-22,Indiciado,Sim,,Ofício + Link da Matéria,Catete,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25989551902,2285649814,2023-05-23,Indiciado,Sim,,Somente Ofício,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25989551902,2285649814,2023-05-23,Indiciado,Sim,,Somente Ofício,Ipanema,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25975025940,2285649814,2023-05-23,Indiciado,Sim,,Somente Ofício,Ipanema,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25975025940,2285649814,2023-05-23,Indiciado,Sim,,Somente Ofício,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25629816862,2285637009,2023-06-01,Indiciado,Sim,,Ofício + Link da Matéria,Catete,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25622761387,2285660484,2023-06-17,Indiciado,Sim,,Ofício + Link da Matéria,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25622761314,2285660484,2023-06-17,Indiciado,Sim,,Ofício + Link da Matéria,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25622699543,2285660484,2023-06-17,Indiciado,Sim,,Ofício + Link da Matéria,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25622699525,2285660484,2023-06-17,Indiciado,Sim,,Ofício + Link da Matéria,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25883919223,2285662772,2023-06-19,Indiciado,Sim,,Ofício + Link da Matéria,Ipanema,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25883919201,2285662772,2023-06-19,Indiciado,Sim,,Ofício + Link da Matéria,Ipanema,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25622699356,2285661317,2023-06-30,Indiciado,Sim,,Somente Ofício,Leblon,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25622699356,2285661317,2023-06-30,Indiciado,Sim,,Somente Ofício,Ipanema,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25923457193,2285646614,2023-07-05,Indiciado,Sim,,Ofício + Link da Matéria,Ipanema,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25622699264,2285602347,2023-07-08,Indiciado,Sim,,Ofício + Link da Matéria,Leme,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25622699150,2285602347,2023-07-08,Indiciado,Sim,,Ofício + Link da Matéria,Leme,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25883918992,2285664683,2023-07-12,Indiciado,Sim,,Somente Ofício,Leblon,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25883918723,2285660481,2023-07-13,Indiciado,Não,,Nada,Leme,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25923456394,2285643541,2023-07-14,Indiciado,Sim,,Somente Ofício,Humaitá,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
24544776830,2285665554,2023-07-21,Indiciado,Sim,,Somente Ofício,Itaim Bibi,São Paulo - Zona Sul,São Paulo,SP,,,,
24578936715,2285618009,2023-07-28,Indiciado,Não,,Nada,Pinheiros,São Paulo - Zona Oeste,São Paulo,SP,,,,
25923456133,2285652008,2023-08-04,Indiciado,Sim,,Somente Ofício,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25923456128,2285652008,2023-08-04,Indiciado,Sim,,Somente Ofício,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25622761000,2285649818,2023-08-07,Indiciado,Não,,Nada,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25275697409,2285656437,2023-08-27,Indiciado,Não,,Somente Matéria,Laranjeiras,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25923454720,2285655453,2023-08-31,Indiciado,Sim,,Somente Ofício,Ipanema,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25923450887,2285666344,2023-09-08,Indiciado,Não,,Nada,Ipanema,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25883911714,2285603435,2023-09-12,Indiciado,Sim,,Somente Ofício,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25883912010,2285670804,2023-09-19,Indiciado,Sim,,Somente Ofício,Ipanema,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25923450411,,2023-09-19,Indiciado,Não,,Nada,,,,,,,,
25265948230,2285607272,2023-09-26,Indiciado,Sim,,Ofício + Link da Matéria,Ipanema,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25265948230,2285607272,2023-09-26,Indiciado,Sim,,Ofício + Link da Matéria,Leblon,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25156498793,2285661309,2023-10-13,Indiciado,Sim,,Ofício + Link da Matéria,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25156498836,2285661309,2023-10-13,Indiciado,Sim,,Ofício + Link da Matéria,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25144717359,2285661309,2023-10-13,Indiciado,Sim,,Ofício + Link da Matéria,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25883906416,2285671246,2023-10-15,Indiciado,Não,,Nada,Ipanema,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25900027475,2285659947,2023-10-21,Indiciado,Sim,,Somente Ofício,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25611095577,2285643957,2023-10-22,Indiciado,Sim,,Somente Ofício,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25611095556,2285643957,2023-10-22,Indiciado,Sim,,Somente Ofício,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25611095586,2285643957,2023-10-22,Indiciado,Sim,,Somente Ofício,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25629820838,2285643957,2023-10-22,Indiciado,Sim,,Somente Ofício,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25629820990,2285643957,2023-10-22,Indiciado,Sim,,Somente Ofício,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25629821008,2285643957,2023-10-22,Indiciado,Sim,,Somente Ofício,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25629821015,2285643957,2023-10-22,Indiciado,Sim,,Somente Ofício,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25629820994,2285643957,2023-10-22,Indiciado,Sim,,Somente Ofício,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25883905674,2285649806,2023-10-24,Indiciado,Sim,,Somente Ofício,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25883902733,2285603097,2023-10-27,Indiciado,Sim,,Somente Ofício,Lagoa,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25900021558,2285659952,2023-11-01,Indiciado,Sim,,Somente Ofício,Lagoa,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25900021558,2285659952,2023-11-01,Indiciado,Sim,,Somente Ofício,Ipanema,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25622972555,2285664668,2023-11-07,Indiciado,Sim,,Somente Ofício,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25883899287,2285603445,2023-11-10,Indiciado,Sim,,Somente Ofício,Lagoa,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25883899287,2285603445,2023-11-10,Indiciado,Sim,,Somente Ofício,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25883682828,2285613151,2023-11-10,Indiciado,Não,,Nada,Tijuca,Rio de Janeiro - Zona Norte,Rio de Janeiro,RJ,,,,
25883682742,2285613151,2023-11-10,Indiciado,Não,,Nada,Tijuca,Rio de Janeiro - Zona Norte,Rio de Janeiro,RJ,,,,
25622693942,2285662382,2023-11-17,Indiciado,Sim,,Ofício + Link da Matéria,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25622756189,2285646608,2023-11-19,Indiciado,Sim,,Ofício + Link da Matéria,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25622972787,2285646608,2023-11-19,Indiciado,Sim,,Ofício + Link da Matéria,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25622756198,2285646608,2023-11-19,Indiciado,Sim,,Ofício + Link da Matéria,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25883682402,2285671258,2023-11-25,Indiciado,Sim,,Ofício + Link da Matéria,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25883682410,2285671258,2023-11-25,Indiciado,Sim,,Ofício + Link da Matéria,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25883682388,2285671258,2023-11-25,Indiciado,Sim,,Ofício + Link da Matéria,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25843929951,2285664148,2023-12-05,Indiciado,Sim,,Somente Ofício,Ipanema,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25877690225,2285664148,2023-12-05,Indiciado,Sim,,Somente Ofício,Ipanema,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25278402076,2285659252,2023-12-07,Indiciado,Sim,,Ofício + Link da Matéria,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25275703152,2285659252,2023-12-07,Indiciado,Sim,,Ofício + Link da Matéria,Ipanema,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25275703134,2285659252,2023-12-07,Indiciado,Sim,,Ofício + Link da Matéria,Ipanema,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25278402076,2285659252,2023-12-07,Indiciado,Sim,,Ofício + Link da Matéria,Ipanema,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25278402085,2285659252,2023-12-07,Indiciado,Sim,,Ofício + Link da Matéria,Ipanema,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25275703134,2285659252,2023-12-07,Indiciado,Sim,,Ofício + Link da Matéria,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25278402085,2285659252,2023-12-07,Indiciado,Sim,,Ofício + Link da Matéria,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25275703152,2285659252,2023-12-07,Indiciado,Sim,,Ofício + Link da Matéria,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25858919864,2285661208,2023-12-12,Indiciado,Sim,,Somente Ofício,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25843924615,2285661208,2023-12-12,Indiciado,Sim,,Somente Ofício,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25843924500,2285647176,2023-12-20,Indiciado,Não,,Nada,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25592022069,2285661745,2023-12-27,Indiciado,Sim,,Ofício + Link da Matéria,Tijuca,Rio de Janeiro - Zona Norte,Rio de Janeiro,RJ,,,,
25843924351,2285660461,2023-12-27,Indiciado,Não,,Nada,Tijuca,Rio de Janeiro - Zona Norte,Rio de Janeiro,RJ,,,,
25843924292,2285660461,2023-12-27,Indiciado,Não,,Nada,Tijuca,Rio de Janeiro - Zona Norte,Rio de Janeiro,RJ,,,,
25129712513,2285613941,2024-01-03,Indiciado,Sim,,Ofício + Link da Matéria,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25923450537,2285655114,2024-01-05,Indiciado,Sim,,Ofício + Link da Matéria,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25923450507,2285655114,2024-01-05,Indiciado,Sim,,Ofício + Link da Matéria,Copacabana,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25275696808,2285603843,2024-01-18,Indiciado,Sim,,Ofício + Link da Matéria,Jardim Botânico,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25275696808,2285603843,2024-01-18,Indiciado,Sim,,Ofício + Link da Matéria,Leblon,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25275696808,2285603843,2024-01-18,Indiciado,Sim,,Ofício + Link da Matéria,Lagoa,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25275696808,2285603843,2024-01-18,Indiciado,Sim,,Ofício + Link da Matéria,Gávea,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25858919345,2285643050,2024-01-21,Indiciado,Não,,Nada,Ipanema,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
24544776370,2321938020,2024-01-31,Indiciado,Não,,Nada,Itaim Bibi,São Paulo - Zona Sul,São Paulo,SP,,,,
25843923365,2312905488,2024-02-05,Indiciado,Sim,,Somente Ofício,Rio Comprido,Rio de Janeiro - Centro,Rio de Janeiro,RJ,,,,
25843923365,2312905488,2024-02-05,Indiciado,Sim,,Somente Ofício,Tijuca,Rio de Janeiro - Zona Norte,Rio de Janeiro,RJ,,,,
25858918943,2289229745,2024-02-06,Indiciado,Não,,Nada,Flamengo,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25843923550,2289229745,2024-02-06,Indiciado,Não,,Nada,Flamengo,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25843923550,2289229745,2024-02-06,Indiciado,Não,,Nada,Botafogo,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25858918943,2289229745,2024-02-06,Indiciado,Não,,Nada,Botafogo,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
24578935991,2348073598,2024-02-08,Indiciado,Sim,,Somente Ofício,Itaim Bibi,São Paulo - Zona Sul,São Paulo,SP,,,,
24578936111,2348073598,2024-02-08,Indiciado,Sim,,Somente Ofício,Itaim Bibi,São Paulo - Zona Sul,São Paulo,SP,,,,
24544776305,2348073598,2024-02-08,Indiciado,Sim,,Somente Ofício,Itaim Bibi,São Paulo - Zona Sul,São Paulo,SP,,,,
25843490094,2371149389,2024-02-15,Indiciado,Não,,Nada,Ipanema,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25843490167,,2024-02-15,Indiciado,Não,,Somente Matéria,,,,,,,,
25843490094,2371149389,2024-02-15,Indiciado,Não,,Nada,Leblon,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
25839607206,2370670171,2024-02-15,Indiciado,Sim,,Somente Ofício,Ipanema,Rio de Janeiro - Zona Sul,Rio de Janeiro,RJ,,,,
